,pr,tas,tasmax,tasmin,evspsblpot
2064-07-31,0.0,292.68,297.4987,286.48868,3.5405e-05
2064-08-01,2.6180014e-06,292.82,298.00558,285.2656,3.8096e-05
2064-08-02,6.4764513e-06,294.16,299.59738,290.0174,1.8805e-05
2064-08-03,4.4009914e-05,290.71,294.25574,290.43573,5.2048e-05
2064-08-04,3.4836771e-06,294.32,298.42316,289.28317,5.859e-05
2064-08-05,0.00022737039,292.28,294.2373,290.8573,8.2103e-05
2064-08-06,3.381886e-05,295.35,300.04858,290.2786,5.5069e-05
2064-08-07,0.0,296.57,301.61588,292.52588,5.374e-05
2064-08-08,0.0,295.79,301.708,291.54803,5.4133e-05
2064-08-09,0.0,295.29,301.95798,289.52798,5.793e-05
2064-08-10,0.0,296.03,303.54645,286.96646,5.6335e-05
2064-08-11,0.0,297.8,305.52582,287.87582,4.5481e-05
2064-08-12,0.0,299.9,307.25552,290.7655,5.0757e-05
2064-08-13,0.00022704784,300.3,308.14868,293.49866,5.522e-05
2064-08-14,0.00022673479,294.53,299.69254,291.21252,6.2999e-05
2064-08-15,0.0,296.71,302.93475,290.31473,4.3704e-05
2064-08-16,9.832197e-07,297.8,305.0945,291.4345,3.3333e-05
2064-08-17,0.0,299.69,305.99893,293.9189,4.2421e-05
2064-08-18,0.000103732455,296.55,302.474,293.414,3.7427e-05
2064-08-19,8.201348e-06,293.11,297.6222,291.07217,4.7893e-05
2064-08-20,0.00024266356,294.69,302.50058,288.80057,4.666e-05
2064-08-21,6.511401e-05,293.73,299.8839,289.5939,3.8475e-05
2064-08-22,0.0,295.42,301.302,290.452,5.34e-05
2064-08-23,0.0,296.18,302.5094,290.19937,4.4795e-05
2064-08-24,4.07229e-06,295.72,301.95993,288.85995,3.7003e-05
2064-08-25,0.0,297.05,303.90994,290.49994,3.1937e-05
2064-08-26,0.0,296.84,303.28897,290.88895,2.821e-05
2064-08-27,0.0,296.57,302.86447,290.56445,2.982e-05
2064-08-28,0.00017895641,295.05,297.17148,293.71146,1.8436e-05
2064-08-29,9.337743e-05,294.73,298.09894,293.34894,1.7011e-05
2064-08-30,0.0001503052,294.03,297.14993,292.72992,2.1727e-05
2064-08-31,0.0,293.99,296.5011,292.4411,4.156e-05
2064-09-01,2.265203e-05,294.94,298.4523,293.3623,3.5933e-05
2064-09-02,0.00021565832,295.55,300.7562,294.35617,2.2597e-05
2064-09-03,0.00021645607,297.28,303.79233,292.50232,3.766e-05
2064-09-04,5.346008e-06,296.11,302.49658,291.1666,3.9024e-05
2064-09-05,7.208819e-06,295.96,302.4442,291.6742,1.6225e-05
2064-09-06,6.400618e-05,295.69,301.90845,292.98843,2.1539e-05
2064-09-07,1.1227539e-06,294.89,301.191,291.621,1.9635e-05
2064-09-08,0.0,295.21,301.79224,290.46225,2.9459e-05
2064-09-09,0.00011452392,291.72,293.56802,290.21802,1.831e-05
2064-09-10,2.0192016e-05,290.33,295.5462,286.7462,2.3235e-05
2064-09-11,0.0,288.76,292.509,286.36902,3.8724e-05
2064-09-12,0.0,288.19,293.8534,284.3834,3.1715e-05
2064-09-13,0.0,288.35,293.70312,282.32315,3.5512e-05
2064-09-14,0.0,290.13,295.29025,284.81024,3.4845e-05
2064-09-15,2.290899e-05,292.21,298.17108,287.45108,2.3781e-05
2064-09-16,1.71811e-07,292.65,298.00418,289.70416,1.1901e-05
2064-09-17,0.0,292.37,298.44427,286.5243,3.0387e-05
2064-09-18,4.268236e-06,293.64,299.45288,291.0829,2.8022e-05
2064-09-19,0.0,291.43,296.99582,288.8658,3.5314e-05
2064-09-20,8.8761255e-05,287.71,291.1465,284.96652,1.622e-05
2064-09-21,0.0,288.57,295.0248,282.63483,2.804e-05
2064-09-22,0.0,291.08,298.3329,281.73288,2.5653e-05
2064-09-23,3.786153e-05,295.18,300.94287,290.82288,2.1883e-05
2064-09-24,5.5103625e-05,291.61,296.40887,289.44888,2.4463e-05
2064-09-25,0.0,289.48,295.9836,284.2936,3.5818e-05
2064-09-26,0.0,288.19,295.40793,282.50793,3.7144e-05
2064-09-27,0.0,288.43,296.5384,281.93842,3.0952e-05
2064-09-28,0.0,290.86,298.285,281.945,2.0951e-05
2064-09-29,0.0,296.28,303.30942,290.9194,2.1393e-05
2064-09-30,0.0,297.86,304.36826,293.79825,2.3791e-05
2064-10-01,7.126728e-10,295.24,300.9893,291.6693,1.9366e-05
2064-10-02,4.2529868e-05,286.85,294.8087,282.5087,2.1828e-05
2064-10-03,0.0,284.3,289.9331,279.49313,2.2646e-05
2064-10-04,0.0,283.96,289.86212,281.01212,2.0867e-05
2064-10-05,2.9265582e-06,284.99,290.80533,278.66534,2.0875e-05
2064-10-06,0.0,284.34,289.70456,280.68457,2.3876e-05
2064-10-07,0.0,284.59,292.01456,277.52457,2.3123e-05
2064-10-08,0.0,286.09,292.94766,280.25766,2.102e-05
2064-10-09,0.0,284.44,289.8008,279.8608,1.8161e-05
2064-10-10,0.0,287.07,291.0129,283.52292,1.8962e-05
2064-10-11,0.0,287.24,293.80576,282.32578,3.2798e-05
2064-10-12,0.0,286.1,293.88315,280.19315,2.9967e-05
2064-10-13,8.167954e-06,288.68,294.82816,282.51816,1.7841e-05
2064-10-14,4.4701582e-07,289.33,294.74475,286.54474,5.6984e-06
2064-10-15,0.0,291.25,296.98557,288.37558,6.4209e-06
2064-10-16,0.000120348064,294.31,302.08063,288.92062,1.086e-05
2064-10-17,1.5988206e-05,286.64,291.48312,283.67313,6.8176e-06
2064-10-18,0.00016439518,284.83,288.7135,281.4735,9.7531e-06
2064-10-19,1.78985e-05,282.18,284.30505,277.78503,4.8836e-06
2064-10-20,0.0,281.16,286.88852,273.00854,8.452e-06
2064-10-21,0.00015373934,286.44,289.8512,283.99118,1.2276e-05
2064-10-22,2.8870835e-08,283.26,287.42435,279.38434,1.1534e-05
2064-10-23,0.000102732614,285.06,289.43542,279.75543,1.4703e-05
2064-10-24,9.5561256e-05,284.39,288.48947,280.16946,1.5248e-05
2064-10-25,0.0,280.32,287.11887,274.93887,1.2836e-05
2064-10-26,0.0,284.86,290.89188,275.22186,1.0271e-05
2064-10-27,0.0,288.85,294.30426,286.90427,1.5565e-05
2064-10-28,0.0,287.27,295.11246,283.49246,1.099e-05
2064-10-29,0.0,286.7,293.07578,284.07578,1.2265e-05
2064-10-30,0.0,285.94,292.042,283.362,8.3725e-06
2064-10-31,0.0,286.26,293.05276,282.82278,8.4604e-06
2064-11-01,0.0,286.61,294.00354,282.14352,8.7446e-06
2064-11-02,0.0,285.82,294.9703,279.92032,1.2187e-05
2064-11-03,0.0,285.74,294.74002,278.16003,2.3864e-05
2064-11-04,0.0,285.41,290.20663,281.54663,1.6662e-05
2064-11-05,0.0,284.14,290.05603,281.92603,4.8051e-06
2064-11-06,5.7391404e-08,284.89,290.46738,280.11737,8.7683e-06
2064-11-07,0.0,287.54,293.8109,279.07092,5.6887e-06
2064-11-08,0.0,285.0,288.99783,277.92786,2.6193e-06
2064-11-09,0.0,284.7,288.66196,278.22195,5.0777e-06
2064-11-10,1.1558251e-06,281.63,284.27936,277.98935,6.4016e-06
2064-11-11,1.2679058e-06,279.16,288.02576,274.62576,5.6944e-06
2064-11-12,0.0,277.22,280.1684,272.1284,8.8616e-06
2064-11-13,1.2196817e-05,281.65,283.735,274.82498,8.7326e-06
2064-11-14,3.8863104e-06,280.12,283.43454,275.34454,4.8405e-06
2064-11-15,9.943269e-06,279.0,286.29416,274.29416,3.9851e-06
2064-11-16,9.1309084e-05,280.01,282.39847,278.54846,3.5674e-06
2064-11-17,1.0028196e-05,287.92,294.4252,285.0252,4.3723e-06
2064-11-18,5.224422e-05,280.93,287.59842,278.19843,3.6318e-06
2064-11-19,1.1793254e-08,275.88,277.07852,274.05853,6.2696e-06
2064-11-20,8.186427e-07,278.85,283.8793,274.05933,1.2197e-05
2064-11-21,1.705686e-05,279.5,281.80707,276.95706,7.5504e-06
2064-11-22,1.1884959e-05,279.61,281.89444,277.78445,4.8254e-06
2064-11-23,5.0456256e-05,280.79,283.94574,277.94574,4.2606e-06
2064-11-24,0.0,280.68,285.06778,277.11777,6.7098e-06
2064-11-25,0.0,282.95,285.9697,280.3997,1.3372e-05
2064-11-26,6.9016124e-08,282.75,285.71008,280.2501,1.3987e-05
2064-11-27,4.3536293e-06,280.56,284.82663,277.67664,1.6108e-05
2064-11-28,0.0,280.97,288.09317,276.97314,1.6447e-05
2064-11-29,0.0,285.1,290.35806,276.18805,1.8265e-05
2064-11-30,0.0,289.53,291.68622,288.0562,1.654e-05
2064-12-01,0.0,290.01,292.6212,288.3212,1.7451e-05
2064-12-02,0.0,289.31,294.15488,288.06488,1.8732e-05
2064-12-03,9.9688215e-05,285.54,295.4094,281.7494,9.8827e-06
2064-12-04,6.0967785e-05,279.79,281.18213,278.78214,7.6887e-06
2064-12-05,3.4110024e-05,277.51,278.34363,277.01,6.5388e-06
2064-12-06,0.00015774867,275.14,277.54062,274.4706,7.3868e-06
2064-12-07,0.00018191234,271.2,273.18692,270.7569,1.1296e-05
2064-12-08,4.6121672e-06,271.39,273.7981,269.1081,6.1255e-06
2064-12-09,0.000121939156,272.09,272.3519,271.8919,4.3278e-06
2064-12-10,1.2308994e-06,274.43,275.09317,273.92316,3.9241e-06
2064-12-11,0.0,275.22,277.0388,273.24878,2.57e-06
2064-12-12,0.0,271.23,273.36136,267.68134,5.0996e-06
2064-12-13,0.0,270.6,275.68994,264.32996,3.3388e-06
2064-12-14,1.058629e-05,270.98,273.69128,262.5713,5.0272e-06
2064-12-15,0.0,271.78,272.64194,269.15192,8.7325e-07
2064-12-16,9.745762e-05,270.63,270.9092,270.1692,2.1772e-06
2064-12-17,0.0,272.84,274.44754,268.62753,2.8943e-06
2064-12-18,0.00010507441,266.5,267.8969,265.7969,4.4784e-06
2064-12-19,0.00010639095,268.74,269.7948,268.0348,5.4886e-06
2064-12-20,7.4488426e-06,268.1,271.01385,262.18387,5.5174e-06
2064-12-21,0.0,272.42,273.89444,266.29443,2.8156e-06
2064-12-22,7.335727e-07,273.18,276.27637,265.53638,3.8618e-06
2064-12-23,0.0,275.52,277.31302,269.79303,2.9796e-06
2064-12-24,0.0,271.43,276.3953,265.6753,3.9963e-06
2064-12-25,0.0,267.05,270.5165,261.7565,3.433e-06
2064-12-26,0.0,270.51,272.6139,267.01392,2.5471e-06
2064-12-27,0.0,270.78,272.30676,267.08676,2.8138e-06
2064-12-28,0.0,267.79,271.6603,264.4403,1.4425e-06
2064-12-29,0.0,270.14,271.61633,264.33633,1.3684e-06
2064-12-30,0.0,271.96,274.3655,268.4055,0.0
2064-12-31,0.0,272.24,274.8723,266.9723,2.3838e-06
2065-01-01,0.0,272.55,275.46912,265.7391,1.3404e-06
2065-01-02,0.0,275.94,277.51297,274.123,2.6242e-06
2065-01-03,0.0,277.16,278.8572,271.2572,0.0
2065-01-04,8.101866e-05,277.96,279.76614,276.92612,2.9831e-06
2065-01-05,2.1269157e-08,277.05,278.02545,271.25546,0.0
2065-01-06,0.0,277.45,280.29425,273.80426,3.0761e-06
2065-01-07,0.0,273.45,281.14258,266.4626,3.701e-06
2065-01-08,0.0,272.62,279.26,266.41,4.6262e-06
2065-01-09,0.0,272.69,279.5127,268.2827,5.6035e-06
2065-01-10,1.1386404e-06,273.87,277.08813,266.04813,5.1275e-06
2065-01-11,2.0892883e-05,275.85,278.136,272.046,3.4475e-06
2065-01-12,1.4936361e-06,275.96,281.26086,270.67087,5.3178e-06
2065-01-13,4.6116206e-06,276.34,278.01743,273.50745,3.388e-06
2065-01-14,0.0,275.63,280.6256,270.6856,7.8593e-06
2065-01-15,0.0,274.47,281.5514,269.44138,9.2283e-06
2065-01-16,0.0,274.35,275.17603,270.15604,3.3993e-06
2065-01-17,0.0,272.76,275.23163,268.04163,6.1243e-06
2065-01-18,0.0,273.67,278.5448,266.2048,7.4026e-06
2065-01-19,0.0,275.81,280.6759,270.5859,5.8764e-06
2065-01-20,0.00016194407,273.64,275.78177,273.14,5.6676e-06
2065-01-21,7.720435e-05,273.24,274.42746,272.41748,5.2789e-06
2065-01-22,0.0,273.8,276.14096,268.09097,3.2271e-06
2065-01-23,0.0,274.19,276.52396,269.15396,3.3494e-06
2065-01-24,0.0,273.64,277.7635,269.1535,3.4456e-06
2065-01-25,0.00015622716,272.61,274.51532,266.99533,1.7736e-06
2065-01-26,0.0,272.37,278.86917,267.1692,5.2517e-06
2065-01-27,0.0,272.23,278.6882,267.7982,5.0922e-06
2065-01-28,0.0,273.74,277.58398,265.714,3.3637e-06
2065-01-29,0.0,277.13,279.97137,275.65137,5.1116e-06
2065-01-30,0.0,277.01,280.63263,275.50262,4.8302e-06
2065-01-31,0.0,276.59,280.1447,274.4947,3.9785e-06
2065-02-01,0.0,276.03,279.5068,273.3868,6.8792e-06
2065-02-02,0.0,278.37,282.9481,274.64807,7.1933e-06
2065-02-03,1.594253e-06,275.32,279.31384,270.14383,6.6408e-06
2065-02-04,0.0,273.49,279.47556,269.88556,1.1324e-05
2065-02-05,0.0,273.73,281.35568,269.57568,6.0777e-06
2065-02-06,0.0,274.18,282.1737,267.9337,8.2783e-06
2065-02-07,0.0,275.38,283.18988,269.51987,8.1396e-06
2065-02-08,0.0,274.69,280.1787,272.46872,7.8531e-06
2065-02-09,4.5230958e-05,274.9,278.8421,273.41208,6.9812e-06
2065-02-10,7.0050824e-06,272.13,275.5029,268.3029,9.491e-06
2065-02-11,0.0,269.82,277.07828,261.8183,9.4071e-06
2065-02-12,0.0,271.19,277.68298,268.27298,8.0202e-06
2065-02-13,0.0,271.43,278.2843,266.9943,7.318e-06
2065-02-14,0.0,271.83,278.88806,267.63806,6.9187e-06
2065-02-15,0.0,271.19,278.4297,267.2397,5.6795e-06
2065-02-16,0.0,276.59,281.35324,266.44324,4.2044e-06
2065-02-17,1.919696e-05,274.97,276.044,274.47,5.2241e-06
2065-02-18,6.283184e-05,271.85,273.7466,271.35,5.3888e-06
2065-02-19,0.0,273.01,278.07352,268.96353,8.23e-06
2065-02-20,8.9916075e-06,274.85,280.53,270.55002,1.0168e-05
2065-02-21,0.0,277.38,283.63336,268.84335,1.4926e-05
2065-02-22,0.0,279.24,287.0665,273.7165,1.4043e-05
2065-02-23,0.0,280.3,289.20642,273.30643,2.0348e-05
2065-02-24,0.0,280.39,292.1772,270.45718,1.7021e-05
2065-02-25,0.0,282.44,293.21945,272.12946,6.5371e-06
2065-02-26,4.9321075e-05,277.17,278.97836,276.06836,9.7664e-06
2065-02-27,1.3851167e-05,278.66,282.55502,276.93503,1.1736e-05
2065-02-28,0.0,279.23,285.46347,274.96347,1.2132e-05
2065-03-01,0.0,279.49,284.16995,275.27997,2.0424e-05
2065-03-02,0.0,279.31,286.03574,275.02573,2.2989e-05
2065-03-03,0.0,283.39,292.68747,270.28745,2.1113e-05
2065-03-04,0.0,281.89,286.44434,278.58435,2.5668e-05
2065-03-05,0.0,279.51,286.7694,273.46942,3.0936e-05
2065-03-06,0.0,281.74,290.00415,268.65414,1.9684e-05
2065-03-07,0.0,279.36,283.38547,277.18546,2.934e-05
2065-03-08,5.6964774e-07,276.78,280.59186,274.84186,1.9836e-05
2065-03-09,1.5751668e-06,280.25,284.27347,273.5435,1.3508e-05
2065-03-10,0.0,282.54,286.35278,279.92276,2.2083e-05
2065-03-11,0.0,281.36,285.65582,279.4158,2.6702e-05
2065-03-12,0.0,282.35,288.61993,274.53992,1.665e-05
2065-03-13,0.0,284.61,290.74435,280.24435,2.1856e-05
2065-03-14,0.0,286.05,290.05414,279.54413,2.7936e-05
2065-03-15,0.0,287.53,292.2444,285.1244,2.6001e-05
2065-03-16,6.2849496e-05,289.25,297.58762,281.30762,3.2372e-05
2065-03-17,7.025806e-05,280.43,284.70935,278.78937,2.2242e-05
2065-03-18,3.2799486e-05,283.16,287.7305,281.6505,1.3325e-05
2065-03-19,2.1141445e-06,280.82,282.97723,279.82724,1.4826e-05
2065-03-20,0.0,281.05,285.92285,278.16284,1.9058e-05
2065-03-21,0.0,283.79,289.51675,275.03674,2.4435e-05
2065-03-22,0.0,288.67,295.61658,283.20657,2.6317e-05
2065-03-23,0.0,283.96,288.37332,281.5533,4.0039e-05
2065-03-24,0.0,286.24,294.6452,277.2752,2.3406e-05
2065-03-25,0.0,284.61,289.97174,280.6017,3.1314e-05
2065-03-26,0.0,284.74,291.33203,276.66205,3.1043e-05
2065-03-27,1.1810971e-05,285.25,289.54834,282.11835,3.2423e-05
2065-03-28,0.0,287.02,292.27762,284.25763,3.027e-05
2065-03-29,8.4837975e-06,285.43,288.7207,283.7107,2.9731e-05
2065-03-30,0.00021466479,281.18,284.51202,280.10202,1.2686e-05
2065-03-31,0.0,281.02,283.57953,279.75955,1.7616e-05
2065-04-01,9.823614e-06,280.31,283.93707,278.81708,2.7198e-05
2065-04-02,0.0,282.49,288.5045,273.9445,3.0161e-05
2065-04-03,9.522965e-05,284.72,291.98154,277.97153,2.9171e-05
2065-04-04,4.3434975e-05,280.54,284.26575,277.79575,1.4854e-05
2065-04-05,1.0849444e-06,280.94,285.87576,274.26578,2.3729e-05
2065-04-06,0.0,281.0,284.69943,276.81943,2.5923e-05
2065-04-07,0.0,281.17,285.1229,278.0129,3.1859e-05
2065-04-08,2.5701085e-05,279.71,283.09894,277.45892,1.9822e-05
2065-04-09,0.0,280.2,284.79065,275.51065,2.7171e-05
2065-04-10,2.6478687e-05,280.37,284.49832,278.00833,1.6405e-05
2065-04-11,8.9763835e-06,283.33,290.04703,277.30704,2.1251e-05
2065-04-12,9.148124e-06,281.84,287.69208,277.69208,2.1434e-05
2065-04-13,1.6844844e-05,279.0,282.7325,277.0125,2.5533e-05
2065-04-14,2.251824e-06,278.58,283.47705,273.29706,2.5738e-05
2065-04-15,1.8902259e-06,279.71,284.30423,272.62424,2.5906e-05
2065-04-16,4.0913264e-06,280.49,285.51306,276.47305,3.253e-05
2065-04-17,0.0,282.35,288.05234,276.73233,3.1311e-05
2065-04-18,5.75471e-06,283.31,287.36652,274.94653,2.0861e-05
2065-04-19,2.4543618e-07,284.27,290.8323,276.1223,3.1205e-05
2065-04-20,1.2866079e-07,286.84,293.4783,282.7883,3.6071e-05
2065-04-21,1.8434666e-06,288.61,294.97827,278.10828,3.109e-05
2065-04-22,1.1887818e-05,290.01,295.9109,286.7909,3.4144e-05
2065-04-23,0.0,290.04,295.703,284.54303,4.6675e-05
2065-04-24,0.00014205479,288.37,292.98886,284.37885,2.2905e-05
2065-04-25,8.018518e-07,286.61,291.68982,284.34982,3.4979e-05
2065-04-26,2.5995187e-05,286.93,291.8037,281.45374,2.7078e-05
2065-04-27,2.914054e-05,287.59,294.4578,279.6378,3.2886e-05
2065-04-28,1.7763958e-05,284.71,288.8631,281.5931,3.6273e-05
2065-04-29,4.7517182e-07,284.54,287.59314,281.03314,3.8295e-05
2065-04-30,0.00013715294,280.37,283.166,279.356,1.6015e-05
2065-05-01,1.8233536e-06,281.59,285.67615,279.71616,2.1857e-05
2065-05-02,0.0,284.69,289.86084,279.35083,3.2629e-05
2065-05-03,4.3157283e-06,284.88,291.0016,274.6716,3.7599e-05
2065-05-04,0.00012547891,281.85,283.2984,281.5184,1.5122e-05
2065-05-05,0.0002593092,287.36,294.16714,283.05716,2.1928e-05
2065-05-06,0.0,288.98,295.54074,283.19077,5.2888e-05
2065-05-07,4.1226012e-05,289.79,296.73016,279.0102,4.0085e-05
2065-05-08,2.4406935e-07,289.11,295.90613,283.12613,4.2152e-05
2065-05-09,4.328545e-05,287.36,293.851,280.78104,2.052e-05
2065-05-10,0.0,286.23,290.50296,282.77295,4.0523e-05
2065-05-11,0.0,286.18,292.2672,279.5172,4.2775e-05
2065-05-12,0.0,288.97,297.69293,277.41293,5.0713e-05
2065-05-13,0.0,291.47,297.95602,284.44604,5.0507e-05
2065-05-14,0.0,292.08,298.29794,284.44794,5.0509e-05
2065-05-15,0.0,292.91,299.514,284.99402,5.6339e-05
2065-05-16,0.0,294.34,300.97705,285.46704,5.6878e-05
2065-05-17,0.0,293.63,299.7504,287.0604,5.9409e-05
2065-05-18,5.5610036e-07,289.28,292.83716,287.59717,3.6682e-05
2065-05-19,6.4367555e-06,289.38,294.63297,283.85297,4.9658e-05
2065-05-20,0.0003192345,281.14,285.50302,278.92303,1.5298e-05
2065-05-21,2.4821693e-05,285.67,291.84003,276.30005,3.429e-05
2065-05-22,0.0,288.05,294.54642,279.54642,4.3671e-05
2065-05-23,0.0,290.78,297.05667,281.10666,4.9802e-05
2065-05-24,0.0,292.57,298.49905,283.61905,5.2079e-05
2065-05-25,0.0,293.49,299.6206,286.2506,5.6479e-05
2065-05-26,0.0,295.33,301.47656,284.67657,5.5611e-05
2065-05-27,0.0,295.26,300.75357,289.81357,5.8581e-05
2065-05-28,0.0,294.92,300.01474,286.66473,5.0896e-05
2065-05-29,0.0,296.4,300.8557,289.9957,5.2216e-05
2065-05-30,7.900386e-06,296.85,302.0363,291.9363,5.1162e-05
2065-05-31,0.0,295.94,300.50662,291.1166,4.5533e-05
2065-06-01,3.5473968e-05,294.43,298.29694,290.47693,4.3311e-05
2065-06-02,6.964526e-05,292.63,298.00497,288.365,6.0698e-05
2065-06-03,2.7973083e-05,293.41,298.87164,290.14163,3.9691e-05
2065-06-04,5.998094e-05,289.81,295.16666,286.75665,4.3181e-05
2065-06-05,0.0,290.9,296.79974,283.91974,4.2747e-05
2065-06-06,3.2927604e-05,291.26,295.30515,284.72513,2.2961e-05
2065-06-07,0.00016584649,290.25,293.0972,288.8472,3.2161e-05
2065-06-08,0.0004597902,294.88,303.27722,291.31723,3.6009e-05
2065-06-09,4.0887837e-05,292.12,297.63416,287.91415,5.3161e-05
2065-06-10,0.0,293.63,300.14844,285.23843,5.9073e-05
2065-06-11,0.0,294.77,300.58374,286.84372,5.6678e-05
2065-06-12,2.9125733e-06,294.96,300.96677,286.47675,2.9786e-05
2065-06-13,0.00016723464,291.35,294.2322,288.9322,4.9743e-05
2065-06-14,1.2736716e-06,292.75,297.18674,287.31674,4.3793e-05
2065-06-15,1.095672e-06,292.17,295.88638,285.7264,4.254e-05
2065-06-16,3.5434212e-05,292.0,296.9331,288.6231,2.6814e-05
2065-06-17,0.00024667697,291.66,297.64462,290.25464,2.9811e-05
2065-06-18,0.0001325179,290.93,294.7916,289.0016,3.309e-05
2065-06-19,7.918157e-06,292.04,297.54315,288.69315,6.2309e-05
2065-06-20,0.0,293.91,299.4969,287.42688,6.1321e-05
2065-06-21,0.0,294.28,299.76712,287.17712,5.9317e-05
2065-06-22,0.0,295.42,301.01468,287.9747,5.9564e-05
2065-06-23,2.7191206e-07,296.72,301.98944,290.05942,5.8926e-05
2065-06-24,9.724531e-06,296.26,301.6529,289.77292,5.9917e-05
2065-06-25,6.351263e-06,295.71,302.35373,290.76373,4.8031e-05
2065-06-26,0.00010541209,296.23,302.99002,291.23004,2.7024e-05
2065-06-27,0.00015393944,292.77,297.91385,291.71384,4.1913e-05
2065-06-28,0.0,295.15,299.15295,289.32297,5.2364e-05
2065-06-29,2.1224873e-06,294.52,299.50174,289.63174,4.154e-05
2065-06-30,8.106741e-05,293.65,298.98587,288.73587,5.7935e-05
2065-07-01,0.0,292.82,297.90512,288.06512,5.993e-05
2065-07-02,0.0,295.11,300.79428,286.10428,6.4828e-05
2065-07-03,0.0,295.29,300.49487,291.03488,6.1174e-05
2065-07-04,0.0,295.92,301.83243,287.8124,6.3569e-05
2065-07-05,7.689406e-05,299.49,307.42743,289.23743,2.7649e-05
2065-07-06,5.8376612e-05,292.88,299.01328,291.50327,5.5978e-05
2065-07-07,1.5712739e-06,292.23,296.62668,288.6967,5.7545e-05
2065-07-08,0.0,292.39,297.40045,288.19046,5.8126e-05
2065-07-09,0.0,293.36,298.74594,286.12592,5.9358e-05
2065-07-10,0.0,294.96,300.86343,287.02344,6.1278e-05
2065-07-11,0.0,297.46,303.83783,287.5378,6.1363e-05
2065-07-12,2.4370975e-06,298.97,305.34262,289.37262,5.4599e-05
2065-07-13,3.4901957e-05,297.78,303.34207,294.91208,5.8799e-05
2065-07-14,1.7494333e-06,298.44,304.5631,292.0531,6.6318e-05
2065-07-15,1.3941703e-08,300.05,307.34763,290.00763,6.008e-05
2065-07-16,8.2473e-05,297.64,303.32904,292.13904,2.7743e-05
2065-07-17,0.0001419263,293.3,297.7694,289.0194,2.9794e-05
2065-07-18,0.0,293.12,297.65588,286.25586,5.1187e-05
2065-07-19,0.0,294.43,300.17102,286.911,6.5095e-05
2065-07-20,0.0,296.37,303.54953,287.48953,3.6266e-05
2065-07-21,0.00012110198,293.8,297.79907,291.0691,2.9932e-05
2065-07-22,4.0844992e-05,291.4,295.24466,287.27466,4.167e-05
2065-07-23,2.096219e-06,291.91,297.14886,285.13885,5.6146e-05
2065-07-24,4.4348926e-06,294.37,300.8759,289.67587,1.5906e-05
2065-07-25,0.00037516776,289.3,296.04288,285.38287,4.793e-05
2065-07-26,1.2919458e-06,291.27,297.62015,282.16016,3.8826e-05
2065-07-27,0.00010976152,291.5,299.80377,285.81378,3.9164e-05
2065-07-28,3.2072667e-06,290.89,297.23563,284.16565,4.6433e-05
2065-07-29,1.942649e-06,292.2,297.6393,287.21933,5.2454e-05
2065-07-30,0.0,295.2,302.4436,287.7736,6.0111e-05
2065-07-31,0.0,295.43,303.47565,288.18564,3.2165e-05
2065-08-01,1.3193381e-05,294.77,303.5077,288.4877,4.3261e-05
2065-08-02,4.774202e-05,288.21,292.6178,285.9578,4.3367e-05
2065-08-03,0.0,292.86,298.43805,284.49805,4.9684e-05
2065-08-04,0.0,292.75,297.78552,289.00552,5.3892e-05
2065-08-05,2.410721e-06,292.46,298.5427,287.74268,5.0086e-05
2065-08-06,0.0,295.76,303.01645,286.71643,6.3166e-05
2065-08-07,0.0,297.52,305.31442,289.05444,4.9125e-05
2065-08-08,0.0,298.8,307.17285,290.18283,5.1825e-05
2065-08-09,2.5924728e-06,295.12,298.84918,292.96918,4.8579e-05
2065-08-10,1.18597545e-05,295.81,302.21426,289.74426,5.7068e-05
2065-08-11,0.0,298.95,306.8349,289.4949,6.5234e-05
2065-08-12,0.0,300.53,308.5616,290.8016,5.5551e-05
2065-08-13,0.0,301.33,308.50067,294.22067,6.2355e-05
2065-08-14,0.0,301.32,308.31732,294.57733,5.7029e-05
2065-08-15,2.953023e-07,300.63,306.89966,294.29965,5.169e-05
2065-08-16,1.5250433e-05,297.36,303.60797,294.29797,5.2355e-05
2065-08-17,4.8504182e-05,297.38,304.07565,292.71567,5.6692e-05
2065-08-18,0.0,297.28,303.58057,291.74057,5.1916e-05
2065-08-19,0.0,297.23,303.54196,291.30197,5.2384e-05
2065-08-20,0.0,297.87,304.06613,290.58612,5.3622e-05
2065-08-21,0.0,297.97,304.76956,290.61954,5.4792e-05
2065-08-22,0.0,299.03,306.93567,289.82565,5.4069e-05
2065-08-23,0.0,300.28,308.4672,291.2372,5.5936e-05
2065-08-24,0.0,300.87,309.46954,291.67953,5.7416e-05
2065-08-25,0.0,300.92,309.81448,290.3345,5.3637e-05
2065-08-26,0.0,298.35,304.57712,293.13712,5.2359e-05
2065-08-27,0.0,299.32,306.77753,292.18753,5.2079e-05
2065-08-28,1.779222e-05,297.7,306.4828,291.53278,4.3143e-05
2065-08-29,0.0,295.94,301.93314,291.13315,4.8326e-05
2065-08-30,0.0,295.02,299.86835,290.59836,4.6229e-05
